database_identifier,chemical_formula,smiles,inchi,metabolite_identification,mass_to_charge,fragmentation,modifications,charge,retention_time,taxid,species,database,database_version,reliability,uri,search_engine,search_engine_score,smallmolecule_abundance_sub,smallmolecule_abundance_stdev_sub,smallmolecule_abundance_std_error_sub,Breast_1,Breast_10,Breast_11,Breast_12,Breast_13,Breast_14,Breast_15,Breast_16,Breast_17,Breast_18,Breast_19,Breast_2,Breast_20,Breast_21,Breast_22,Breast_23,Breast_24,Breast_25,Breast_26,Breast_27,Breast_28,Breast_3,Breast_4,Breast_5,Breast_7,Breast_8,Breast_9,control_1,control_10,control_11,control_12,control_13,control_14,control_15,control_16,control_17,control_18,control_19,control_2,control_20,control_21,control_22,control_23,control_24,control_25,control_26,control_27,control_28,control_29,control_3,control_30,control_4,control_5,control_6,control_7,control_8,control_9,QC01,QC02,QC03,QC04,QC05,QC06,QC07
CHEBI:194285,C13H16N2O4,O(C1=CC(C(=O)CCNC(=O)C)=C(NC=O)C=C1)C,"InChI=1S/C13H16N2O4/c1-9(17)14-6-5-13(18)11-7-10(19-2)3-4-12(11)15-8-16/h3-4,7-8H,5-6H2,1-2H3,(H,14,17)(H,15,16)",Acetyl-N-formyl-5-methoxykynurenamine,263.103399,,,,244.58,,,,,,,,,,,,1422174.706,597850.6056,4733365.976,1867064.708,285729.9165,1764581.985,1864741.747,5778565.451,962899.3005,673576.6271,504839.4404,545236.004,2757733.124,1027081.871,809009.5586,3286126.948,401599.4313,732568.7115,3201471.76,1818629.033,1579082.727,9393113.248,949542.5105,3638344.952,2982509.803,1699832.832,412902.7687,985069.2606,4373437.187,6319028.331,2488551.983,922186.4094,6097687.377,6467891.061,2534835.219,2170137.605,5287628.061,5767816.842,5536646.478,6468663.166,3318409.931,6428811.66,782161.1434,4325069.344,4267770.864,2195725.491,8028983.596,6580420.064,2883261.253,2865678.414,490692.9604,4684842.931,3980253.067,2860478.276,7844477.611,8451718.077,868292.8066,3321105.279,3391844.684,3284071.731,3240224.39,3359225.085,3327358.947,3478492.01
CHEBI:17568,C4H4N2O2,O=c1cc[nH]c(=O)[nH]1,"InChI=1S/C4H4N2O2/c7-3-1-2-5-4(8)6-3/h1-2H,(H2,5,6,7,8)",Uracil,111.0200306,,,,168.243,,,,,,,,,,,,8291181.61,8140345.321,7104714.536,5598805.565,5907181.512,6021152.843,6973932.963,8799478.18,4928038.334,5081045.957,5016761.808,5578007.572,5465788.17,3729080.519,6185107.77,4130954.555,6100890.905,6129208.808,5675483.775,4181605.571,5820041.585,5541158.359,5909349.635,5764774.778,6306058.059,6630057.241,7684623.712,6201795.239,8421637.013,6602973.348,9353949.519,7665335.311,7354799.408,7726021.149,5570736.191,7079876.887,7296669.162,7070548.959,7617627.035,6958715.626,7382085.581,6395999.627,8304670.739,7080809.794,6721614.322,8426356.256,6701122.213,7069818.291,6107133.203,6458122.97,6267756.985,7155816.494,5931395.088,7659694.04,8061619.019,8928207.979,4773335.349,6857293.718,6772317.913,6815415.709,7020428.829,6788078.326,7308775.859,7230564.235
CHEBI:48991,C6H6N4O2,Cn1cnc2[nH]c(=O)[nH]c(=O)c12,"InChI=1S/C6H6N4O2/c1-10-2-7-4-3(10)5(11)9-6(12)8-4/h2H,1H3,(H2,8,9,11,12)",7-Methylxanthine,165.0413481,,,,106.847,,,,,,,,,,,,724593.4908,383542.7059,528710.7567,1152190.315,507341.0171,417985.9987,412217.8077,312167.0628,335453.753,338488.0316,424215.9565,235508.195,301506.8343,266831.4739,305716.7133,590711.0532,336539.0781,256003.8637,8661740.658,318392.3283,2517522.251,330082.4481,664186.1307,298572.3057,1270974.937,532064.4987,255410.0808,390624.2245,3629831.599,405511.5924,356446.723,1413267.531,5505418.591,669194.9176,526915.7215,362865.9038,1481388.304,445151.1871,381923.7419,21397013.33,367065.865,426496.7562,750870.9936,794736.8321,15697489.39,525974.1407,420017.173,340588.0627,383074.8941,244407.3233,962642.864,778760.6991,512336.8983,267423.7396,396929.3687,351590.994,7407045.485,1539004.154,1434250.811,1473746.929,1438793.801,1579190.824,1513653.651,1443665.052
CHEBI:87427,C14H28O2,CCCCCCCCCCCC(=O)OCC,"InChI=1S/C14H28O2/c1-3-5-6-7-8-9-10-11-12-13-14(15)16-4-2/h3-13H2,1-2H3",Ethyl dodecanoate,227.2013813,,,,46.4586,,,,,,,,,,,,194368283.1,69685127.27,172373223.8,51661752.15,80334900.52,126243701.7,86745265.35,66762138.83,69993268.6,103300394.2,141450744.9,101958629.8,27836559.27,68790396.62,40268023.46,105917600,90812957.46,32220163.24,98707711.82,45362379.79,72932142.77,104289266.1,116827644.8,73362709.01,101092356.6,135517064.3,115170720.7,132642767.9,50880799.8,105190796.9,72855786.39,112790653.7,38065971.15,129990939.9,88168522.58,108217802.8,191257191.7,41792605.58,140257919.8,76550122.94,66117942.18,101050076.3,93805036.49,119875937.9,141923400.6,164978828.2,116989561,107373571.8,119490667.9,70026485.53,167169459.6,89863898.82,160531841.7,110696799.1,113766271.9,109330877.6,182414284.7,107323098.8,117049910.7,106183110,110584036.1,115140390.7,104297376.3,118922266.7
CHEBI:73722,C16H30O4,OC(=O)CCCCCCCCCCCCCCC(O)=O,"InChI=1S/C16H30O4/c17-15(18)13-11-9-7-5-3-1-2-4-6-8-10-12-14-16(19)20/h1-14H2,(H,17,18)(H,19,20)",Hexadecanedioic acid,285.2071666,,,,208.989,,,,,,,,,,,,962132.981,581580.538,822469.4021,511149.4448,985993.8878,18758058.48,3028075.806,904005.1947,2252341.029,538330.2485,749610.9437,1959012.359,523844.8367,1049006.314,1118585.318,9918987.342,1093021.613,902943.8249,1668385.856,4543329.689,713982.4109,1002911.378,2407645.208,779897.9509,818602.6171,2828562.589,1668080.698,858070.67,553566.5003,859220.0715,900939.7959,1628102.675,900578.7733,1319619.63,48620.16392,1449098.277,766790.2082,811073.9505,643308.3859,544616.295,1042637.748,561455.7387,1114645.667,705589.3979,784171.6115,1250636.545,405622.4219,1628585.397,2281021.957,2683429.764,1364008.776,581746.3138,1447251.89,2886724.842,840987.8434,1495583.155,1394565.398,1802058.592,1777708.982,1746402.001,1663707.71,1683519.557,1853644.906,1759291.327
CHEBI:15655,C18H32O4,CCCCC[C@H](OO)\C=C\C=C/CCCCCCCC(O)=O,"InChI=1S/C18H32O4/c1-2-3-11-14-17(22-21)15-12-9-7-5-4-6-8-10-13-16-18(19)20/h7,9,12,15,17,21H,2-6,8,10-11,13-14,16H2,1H3,(H,19,20)/b9-7-,15-12+/t17-/m0/s1",13-L-Hydroperoxylinoleic acid,311.2229108,,,,71.46055,,,,,,,,,,,,1261272.727,1820606.759,2114712.667,1101948.15,2984073.791,1822445.039,1768220.373,1725160.247,4865259.707,11668767.15,1103978.712,1408225.393,1448093.762,2985711.547,1532547.474,1457583.444,1040271.442,5322158.832,5008268.532,5818576.976,1126308.961,1280328.894,1614641.815,1359337.898,1663841.22,1817064.235,2369703.307,2712509.89,1273704.709,1847269.415,1447188.19,7029465.879,1008640.104,2657985.828,1196775.047,4719552.437,2507393.363,2254206.745,6306527.105,2184300.642,1149169.124,2996992.775,1365933.218,1185319.848,1779004.968,3118454.084,1877072.063,2216107.834,1849212.581,2891072.703,2306923.207,2379998.153,3267098.85,4179795.737,2012656.341,4321696.479,4549649.098,2774065.326,2465105.301,2574409.852,2417267.903,2647972.456,2172392.372,2697241.418
CHEBI:84896,C18H36O2,CC(C)CCCCCCCCCCCCCCC(O)=O,"InChI=1S/C18H36O2/c1-17(2)15-13-11-9-7-5-3-4-6-8-10-12-14-16-18(19)20/h17H,3-16H2,1-2H3,(H,19,20)",16-Methylheptadecanoic acid,283.2634365,,,,42.5745,,,,,,,,,,,,558760935.5,596080218.4,828013134.9,291181558.7,409268084.4,539799743.2,1362605606,759154217,765615296.8,531554213.4,484085995.9,479489326.1,198130296,296387599.6,243359724.1,695227234,525134590.4,443224845.9,1329820874,358998018.8,496617106.4,451886791.8,778047282.1,811162803.7,750942172,616602389.7,730341806.8,1374087716,445297977.3,908866498.5,254818368.2,777741658.6,288104576.2,800287190.4,725566904,634361752.7,175682188.5,499203417,494771737.7,573428392.3,583995779.2,596830284.1,1779329507,682079316.7,467740550.1,506884763.1,474831786.1,449890980,752944622.7,876049387.5,674703834.2,865975931.5,1138865214,377348083.6,662868926,541040835.2,606060254.7,772381296.2,647512827.7,655005233.1,934163471.5,928166742.8,836410958.8,862491566.9
CHEBI:139123,C5H7NO3,O=C1N(CCC1)C(O)=O,"InChI=1S/C5H7NO3/c7-4-2-1-3-6(4)5(8)9/h1-3H2,(H,8,9)",Pyrrolidonecarboxylic acid,128.0355055,,,,342.557,,,,,,,,,,,,1165016.102,988906.7328,937063.8512,1012588.624,1155790.274,898944.3241,1156241.713,999521.1847,1028611.865,903733.5154,1025927.525,864226.983,213613.4419,1009719.784,985907.6935,1188349.959,1038433.204,932663.9373,993437.7779,654005.5152,879018.3703,1346336.871,1358167.734,1032090.83,886971.3649,778817.9037,846565.6418,1098009.672,1170952.946,971562.5107,1220283.79,1166788.233,1642091.395,1079402.097,984092.4185,949939.4226,1026124.593,1257798.062,865851.7554,885974.661,1023062.39,931449.9685,798586.153,1133917.329,341479.7515,933662.2955,1069940.497,1154457.905,935456.0513,1024644.561,930619.9575,981957.305,1040201.649,933506.6676,1197507.334,1143710.693,893239.5539,881648.8469,1142294.924,1107286.532,1023361.761,509802.5622,892915.2953,1010818.479
CHEBI:1157,C2H6O4S,OCCS(O)(=O)=O,"InChI=1S/C2H6O4S/c3-1-2-7(4,5)6/h3H,1-2H2,(H,4,5,6)",2-Hydroxyethanesulfonate,124.9913144,,,,170.837,,,,,,,,,,,,30290474.63,18483882.4,16572584.28,42458872.42,17639075.9,37356439.09,29965767.5,5730124.678,39418775.33,53547592.7,26014946.49,41932428.56,24557441.79,4165329.336,37781400.87,52905853.06,23553137.81,22927832.84,62661416.04,29172220.41,29568368.33,27634677.15,7404428.105,4331874.998,2803477.463,35532395.52,22802606.48,3595450.914,31143494.71,42301639.97,27415760.46,43725023.98,5053420.959,32154912.25,37402121.3,29790896.96,26224725.85,3476276.554,26248335.67,30453660.86,31147987.96,30285350.1,27766252.75,26488754.59,23378219.73,32584103.48,23694528.33,28478369.08,31634329.77,3853172.456,32933742.61,6941621.902,42411029.94,35640143.12,28362475.93,31734300.15,19289239.13,21680425.87,4701284.286,24515776.11,26780551.39,24669305.69,41232662.93,25353971.82
CHEBI:190741,C5H11O7P,P(OC[C@H]1O[C@@H](O)C[C@@H]1O)(O)(O)=O,"InChI=1S/C5H11O7P/c6-3-1-5(7)12-4(3)2-11-13(8,9)10/h3-7H,1-2H2,(H2,8,9,10)/t3-,4+,5+/m0/s1",Deoxyribose 5-phosphate,213.0168943,,,,182.106,,,,,,,,,,,,25438467.5,112805029.2,101004479.4,92608085.73,101094072.4,112220263.7,82881204.66,100194931.1,158838717.3,128159568.3,113611259.5,91010737.15,138377519,133851079.7,155584646.6,100388756.8,122068596.3,143355386.4,117462943.8,106728678.7,126161210.6,109018473.6,76736277.86,115569663,89366981.3,121004415.4,83870327.15,135352509.9,88806675.97,89961906.57,97986007.52,111720660.2,85215731.16,99121026.81,98456053.44,88415442.89,107349399.8,103388144.5,93956652.82,86390959.66,94296541.14,104668592.5,92670924.47,90488114.08,93258745.62,93265913.15,99441781.78,104594319.7,106907380.3,106131902.6,108323922.4,95818234.6,95775104.94,96460425.62,100448531.9,104084269.8,105264640.6,118941968.2,103262948.1,108856608.5,102484600.7,108539863.3,114066388.2,106426730.7
CHEBI:27722,C28H48O6,[H][C@@]1(CC[C@@]2([H])[C@]3([H])COC(=O)[C@@]4([H])C[C@H](O)[C@H](O)C[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)[C@@H](O)[C@H](O)[C@H](C)C(C)C,"InChI=1S/C28H48O6/c1-14(2)15(3)24(31)25(32)16(4)18-7-8-19-17-13-34-26(33)21-11-22(29)23(30)12-28(21,6)20(17)9-10-27(18,19)5/h14-25,29-32H,7-13H2,1-6H3/t15-,16+,17+,18-,19+,20+,21-,22+,23-,24-,25-,27-,28-/m1/s1",24-Epibrassinolide,479.3393043,,,,202.485,,,,,,,,,,,,285318.506,270453.3312,990274.0683,160478.0744,371292.8801,456266.2848,341454.9224,552718.2088,513126.2133,307896.1607,281193.3304,282391.3943,3846870.855,109565.6195,524329.5145,705110.429,336363.6677,545721.5172,1525435.618,313310.8261,1191736.07,253602.92,466531.1058,357256.5209,269209.3449,201426.8881,249296.4907,1039010.924,424115.4423,350055.3771,406324.5936,2086988.002,310893.6045,272665.3995,587047.8388,1386888.961,740204.1903,333777.9531,499942.7345,614080.3094,646081.8425,757104.8667,800752.4838,683114.2106,1073627.44,217697.2631,690048.5316,336280.4247,743986.4805,1159038.366,853075.7471,1120565.775,544216.4582,115306.6762,329078.8474,409546.3439,401929.4718,265470.3213,544347.7741,705482.2785,591444.6154,672914.7821,570139.2276,549329.1546
CHEBI:30851,C9H8O3,OC(=O)C(=O)Cc1ccccc1,"InChI=1S/C9H8O3/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5H,6H2,(H,11,12)",Phenylpyruvic acid,163.0400899,,,,57.7814,,,,,,,,,,,,13892140.41,7613917.16,8416410.67,11456712.63,3393262.694,6319282.078,8372006.506,4107674.173,4610853.771,4589283.422,5444626.502,14702394.93,5467872.186,7989578.187,4632387.166,9374874.23,4135310.632,3697644.059,11902881.68,18269293.19,4943850.692,4292025.368,17777731.39,5779376.254,7994927.039,7639352.659,4376782.434,4718326.742,2682596.282,4478892.886,4584280.998,2789930.952,4559904.981,3421505.414,5778805.304,2976202.945,17211542.35,5112317.609,6512436.922,4116839.918,4813011.428,5166376.438,4353908.479,5564921.571,11191855.49,16018447.62,5383704.015,13661109.68,9286720.055,4010112.107,4380442.21,3315775.976,7559276.127,5366214.525,4853856.727,4798378.722,5497680.801,8637140.526,4588277.089,3550105.543,4296103.452,6212944.13,10272202.48,3851267.557
CHEBI:33033,C5H8O3,CCCC(=O)C(O)=O,"InChI=1S/C5H8O3/c1-2-3-4(6)5(7)8/h2-3H2,1H3,(H,7,8)",2-Oxovaleric acid,115.040066,,,,94.44545,,,,,,,,,,,,24860145.54,32118307.09,130365083.5,24872106.98,29611722.79,27026723.53,21155108.03,26579540.4,24563363.3,20769344.72,24149750.52,26498651.59,23173298.64,92094026.26,24739121.13,43495744.16,24822978.93,27643592.77,29388860.15,34794395.13,26121672.35,38540125.42,28285009.55,23225555.93,22025188.6,25676058.69,28698952.01,26861837.43,28104835.11,27016162.6,25740060.59,27005761.03,26204887.48,24315505.63,25286090.92,20372254.98,29172943.56,31757911.59,33128723.68,25731741.88,28948579.46,30066505.08,22375012.42,25249456.02,24568773.31,33085751.08,27812960.73,29715108.66,24835455.91,23561041.37,26627109.26,23306349.21,27315481.29,29178637.01,24988763.25,29058423.78,30413788.68,104745753.1,27826338.2,26270725.89,28420924.3,29261220.29,34948088.11,26898003
CHEBI:16313,C5H9NO2,OC(=O)[C@H]1CCCN1,"InChI=1S/C5H9NO2/c7-5(8)4-2-1-3-6-4/h4,6H,1-3H2,(H,7,8)/t4-/m1/s1",D-Proline,114.0561054,,,,345.6325,,,,,,,,,,,,1722671.464,2054252.256,3023654.3,2995834.204,2260811.423,1705136.026,1193395.045,2334975.967,2217753.234,1143457.406,2606225.278,1090963.816,2166983.77,3625563.646,3030233.503,1869046.453,2577631.229,1344719.053,2078335.571,851381.2412,1813720.698,1691502.756,2123294.465,1320148.141,1645695.904,1085886.482,2066181.394,2272488.491,2685139.513,1583022.659,2582705.407,1806997.606,3326955.888,1255766.1,1892788.177,1812772.064,2293225.104,5386646.507,1723980.361,2513084.742,2129433.58,1763243.139,1286647.02,2534497.219,2133565.883,1783131.003,1344884.379,1448873.445,1019110.592,3057661.667,1604406.838,2547453.649,1561104.674,2449279.331,2238614.63,2682883.886,2086567.346,3343948.406,1562635.45,2387785.626,1464053.557,1513533.432,2058374.733,2359348.565
CHEBI:17802,C9H12N2O6,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)c1c[nH]c(=O)[nH]c1=O,"InChI=1S/C9H12N2O6/c12-2-4-5(13)6(14)7(17-4)3-1-10-9(16)11-8(3)15/h1,4-7,12-14H,2H2,(H2,10,11,15,16)/t4-,5-,6-,7+/m1/s1",Pseudouridine,243.0618368,,,,256.885,,,,,,,,,,,,6462553.308,7247805.645,9127659.707,10003604.11,6256668.082,9462891.709,7556088.181,8044505.943,6882929.929,9410124.374,8150666.028,7830825.943,7181783.229,6445341.677,8219654.467,9685756.451,8293967.133,7467806.568,11306079.99,7184247.755,6010213.257,8771033.862,11821826.68,6578444.247,6367317.96,6946782.572,6892699.699,7031295.378,7281343.296,10470370.5,7739747.108,7219237.611,8256598.768,8634343.45,8298494.902,7062885.995,10335283.25,6885134.803,7459709.438,7119078.034,6102965.068,9259036.292,5902395.936,7066391.391,7513394.869,9578471.276,9422532.098,6544023.295,7227716.18,6389938.691,9392897.139,9613473.219,7493166.407,10386276.47,7829310.393,7441605.888,6054607.684,8712772.708,8143877.354,8556188.261,8451175.149,8776792.355,8531462.865,8397768.83
CHEBI:18019,C6H14N2O2,NCCCC[C@H](N)C(O)=O,"InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)/t5-/m0/s1",L-Lysine,145.0984397,,,,527.365,,,,,,,,,,,,1480078.729,875814.8502,992724.7909,833487.6013,1717000.347,811378.2013,1222300.401,1035458.069,807409.3056,817480.4056,777182.1619,774357.3739,747443.0626,608853.8081,857123.4523,1566280.296,834965.2785,1072581.426,1047240.433,439170.1534,570246.3471,1188123.565,706279.7777,871225.8708,1450889.958,940619.3672,653988.229,1358654.801,926318.1881,756521.6088,1371146.075,1223231.547,1194722.196,1015764.039,881748.1071,1185363.175,961230.7039,1123672.22,809635.8058,1115017.973,1221922.507,761520.6289,838161.9871,1034005.278,763505.813,937716.8335,834991.3808,1224324.01,696759.7172,1182569.536,772154.8173,1102465.191,820128.4459,827900.8796,1191963.99,1038196.661,743340.6346,1068339.839,1004902.936,1045434.48,1263070.39,1160268.707,1077693.303,1249493.511
CHEBI:175443,C20H28O5,OC1(C(O)=C(C(O)=C(C1=O)C(=O)C(C)C)CC=C(C)C)CC=C(C)C,"InChI=1S/C20H28O5/c1-11(2)7-8-14-17(22)15(16(21)13(5)6)19(24)20(25,18(14)23)10-9-12(3)4/h7,9,13,22-23,25H,8,10H2,1-6H3",Cohumulone,347.1868364,,,,79.93895,,,,,,,,,,,,0,107472.1281,0,0,51963.08975,22315144.58,0,0,0,104305.3369,0,9465.271088,14208.97516,4772778.864,0,179649.5183,0,81576.04783,12982.65726,19968.36577,21530.26455,78709.23768,83443.07655,394999.9185,0,0,9039.279164,10861.35847,14653.75581,21236.61326,0,78999.06199,0,28523.97153,12681.22606,13444.08384,0,14188.91554,159928.7259,53909.79471,55001.58425,0,0,12241.22308,9832.204663,12361.75849,48031.44204,72523.78252,25868.53354,0,0,30053.06978,11366.15438,0,41568.75839,38751.98798,51502.38813,466376.8885,450785.4342,482787.2577,440805.5179,522008.694,381840.9872,472613.927
CHEBI:72663,C18H34O4,CCCCC\C=C/CC(O)C(O)CCCCCCCC(O)=O,"InChI=1S/C18H34O4/c1-2-3-4-5-7-10-13-16(19)17(20)14-11-8-6-9-12-15-18(21)22/h7,10,16-17,19-20H,2-6,8-9,11-15H2,1H3,(H,21,22)/b10-7-","9,10-DHOME",313.2384267,,,,66.2727,,,,,,,,,,,,2184394.438,664123.2145,1220871.327,344262.4862,1512031.316,1284659.069,1156097.044,1098655.889,2209779.63,1487607.71,852361.9302,959456.7123,823245.6948,1180662.98,742662.5288,954541.9462,664058.5942,2649857.009,5177970.026,1783071.969,897922.0276,887891.4222,1647070.363,706668.4428,1175910.657,1420625.701,1130196.407,1310072.391,1045735.137,1980517.297,795819.697,2827292.33,1272659.476,1964841.931,753400.6045,1673464.605,1446796.198,632032.7143,221218.9552,1132945.944,1149348.041,819906.2797,848452.7976,869573.6018,1640206.389,1415412.141,1119754.525,1268307.866,1004572.181,1599302.034,1222939.816,1666734.123,2124441.212,596452.7181,1404907.604,1924551.691,1220018.491,1352870.282,1176945.368,1230955.622,1224355.226,1321468.62,1364634.273,2047248.574
CHEBI:27432,C18H30O2,CC\C=C/C\C=C/C\C=C/CCCCCCCC(O)=O,"InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h3-4,6-7,9-10H,2,5,8,11-17H2,1H3,(H,19,20)/b4-3-,7-6-,10-9-",Alpha-Linolenic acid,277.2173843,,,,44.0516,,,,,,,,,,,,597513451.8,276740860,260910393.2,57363174.94,148867722.3,330080080.3,270422586.8,229110117.2,80706151.92,361518831.9,113122768.3,202038647.4,41824789.68,78368002.34,39592812.54,95164605.08,126111702.5,106890073,177047389.4,133447031,34883815.06,301849784.4,88724962.63,283368136.7,71678654.52,535816772.8,168328947.7,265592075.2,144984696.8,109640898.8,71023773.75,304454860.1,26237068.94,242520843,146430819.5,202385211.3,143826775,81392279.15,149757062.7,74407186.12,70850355.56,190529672.3,179677327.7,128293156.9,143947907.7,206723290.2,102266245,98818527.77,252163133.1,152047434.1,199184451.4,157261075.9,266485886.4,257420068,152788461.5,277696117.1,270724260.6,255528220.5,170413211.3,248587400.7,170238266.7,170666932.8,188536154.7,176988498.1
CHEBI:41321,C27H46O4S,O(S(O)(=O)=O)[C@@H]1CC=2[C@]([C@]3(CC[C@]4([C@]([C@@]3(CC2)[H])(CC[C@@]4([C@H](C)CCCC(C)C)[H])[H])C)[H])(C)CC1,"InChI=1S/C27H46O4S/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(31-32(28,29)30)13-15-26(20,4)25(22)14-16-27(23,24)5/h9,18-19,21-25H,6-8,10-17H2,1-5H3,(H,28,29,30)/t19-,21+,22+,23-,24+,25+,26+,27-/m1/s1",Cholesterol sulfate,465.3033485,,,,24.1278,,,,,,,,,,,,480721981.3,468585966.3,858474878.9,250806704.8,340592477.4,265769796,850659866.1,451397330.3,691649787.3,410034783.3,457674684.2,460380185.2,280116853.4,423350973.2,653137965.5,457609380.4,642271133.7,597139681.2,1162694163,398039977.3,861291733.7,402766464.6,486881272.3,339993777.4,434378245,344979179.1,421371540.2,994440698.1,683582196,809727564.3,615485651.2,666657524.2,546569941.2,654281324.9,594776883.3,630051439.4,571012786.8,548023662.2,621558593.9,750631976.9,754684430.5,611866426.1,534979802.1,524843418.3,541052198.9,622277165.2,621109446.1,507826292.7,724108917.2,228184699.3,575030192.9,663750782.4,1019467217,821232604.8,629017893.1,565222944.6,500000063.6,604106683.7,644117806.3,646922033.2,597201606.4,571279066.7,558253374.7,555990049.3
CHEBI:40410,C4H7NO3,CC(=O)NCC(O)=O,"InChI=1S/C4H7NO3/c1-3(6)5-2-4(7)8/h2H2,1H3,(H,5,6)(H,7,8)",Acetylglycine,116.03547,,,,301.755,,,,,,,,,,,,1264680.317,1755433.822,772052.9171,1273937.717,2720439.418,3088914.118,2263195.27,4158736.966,3046494.917,2281304.724,967520.6213,1797783.864,3325363.451,1442600.805,1480305.243,5489136.435,1511378.632,1090163.62,2952457.772,1338915.523,1070670.811,1085767.871,1206831.083,1468546.241,3151030.535,3871090.988,1848262.555,1165194.359,880579.6679,1206309.993,1233335.363,128986.1579,1238365.734,4886807.537,1463131.659,1589582.592,1526895.496,812282.7239,690059.5463,1989246.735,1714096.111,2881314.873,1638400.508,1973273.998,1475278.072,2292821.323,98167.88901,1765764.018,4396731.43,1001659.521,2238967.66,1227993.037,4698609.863,104563.4072,1256756.809,1291474.451,2392336.425,2156366.948,2217342.079,101112.0401,2157003.919,2238298.765,2268603.269,2242204.086
CHEBI:66682,C30H48O4,[H][C@@]12CC(C)(C)CC[C@@]1(CC[C@]1(C)C2=CC[C@]2([H])[C@@]3(C)C[C@@H](O)[C@H](O)C(C)(C)[C@]3([H])CC[C@@]12C)C(O)=O,"InChI=1S/C30H48O4/c1-25(2)12-14-30(24(33)34)15-13-28(6)18(19(30)16-25)8-9-22-27(5)17-20(31)23(32)26(3,4)21(27)10-11-29(22,28)7/h8,19-23,31-32H,9-17H2,1-7H3,(H,33,34)/t19-,20+,21-,22+,23-,27-,28+,29+,30-/m0/s1",Maslinic acid,471.3480751,,,,57.15665,,,,,,,,,,,,2504823.028,5437479.467,5844424.316,1501054.297,4931174.814,6081296.768,2275348.95,6698701.557,4603191.352,4261547.746,1600654.178,3974424.003,7144350.308,2573955.877,2940886.399,4054388.438,4209861.48,4331065.615,4637672.181,3220009.28,5263572.867,7640400.222,3096074.246,3021669.408,4112529.068,5474078.389,173842.4621,6177126.179,3401259.15,5567580.366,2270598.082,11805449.46,1097366.255,655216.4768,8938174.805,10845902.55,4590604.339,3447423.707,4675922.811,5920296.36,3196718.374,10148387.74,6340946.255,2703503.103,2799277.106,13736966.15,5043846.969,5072833.44,5417876.607,6824803.663,3625214.573,3044599.226,2457175.703,1408516.365,1944991.789,3403214.759,2963653.633,3435575.885,3308459.663,4548486.432,3752973.835,4882989.944,6853894.763,5719677.593
